stn; yyyyMMddHHmm; rre150z0
HER;201010271530;0
HER;201010271540;0
HER;201010271550;0.2
HER;201010271600;0
HER;201010271610;0
HER;201010271620;0
HER;201010271630;0
HER;201010271640;0
HER;201010271650;0
HER;201010271700;0.2
HER;201010271710;0
HER;201010271720;0.4
HER;201010271730;0
HER;201010271740;0
HER;201010271750;0
HER;201010271800;0
HER;201010271810;0.2
HER;201010271820;0
HER;201010271830;0
HER;201010271840;0
HER;201010271850;0
HER;201010271900;0
HER;201010271910;0
HER;201010271920;0
HER;201010271930;0
HER;201010271940;0
HER;201010271950;0
HER;201010272000;0
HER;201010272010;0
HER;201010272020;0
HER;201010272030;0
HER;201010272040;0
HER;201010272050;0
HER;201010272100;0
HER;201010272110;2.2
HER;201010272120;0
HER;201010272130;0.2
HER;201010272140;0
HER;201010272150;0.2
HER;201010272200;0
HER;201010272210;0
HER;201010272220;0
HER;201010272230;0
HER;201010272240;0
HER;201010272250;0
HER;201010272300;0
HER;201010272310;0
HER;201010272320;0
HER;201010272330;0
HER;201010272340;0
HER;201010272350;0.4
HER;201010280000;0.2
HER;201010280010;0.4
HER;201010280020;0
HER;201010280030;0.2
HER;201010280040;0.6
HER;201010280050;11
HER;201010280100;2.4
HER;201010280110;1.2
HER;201010280120;1
HER;201010280130;0
HER;201010280140;0
HER;201010280150;0
HER;201010280200;0
HER;201010280210;0.8
HER;201010280220;0.2
HER;201010280230;0.2
HER;201010280240;0.4
HER;201010280250;0.4
HER;201010280300;3.6
HER;201010280310;0
HER;201010280320;0
HER;201010280330;0
HER;201010280340;0
HER;201010280350;0
HER;201010280400;0
HER;201010280410;0
HER;201010280420;0
HER;201010280430;0
HER;201010280440;0
HER;201010280450;0
HER;201010280500;0
HER;201010280510;0
HER;201010280520;0
HER;201010280530;0
HER;201010280540;0
HER;201010280550;0
HER;201010280600;0
HER;201010280610;0
HER;201010280620;0
HER;201010280630;0
HER;201010280640;0
HER;201010280650;0
HER;201010280700;0.2
HER;201010280710;0
HER;201010280720;0
HER;201010280730;0
HER;201010280740;0
HER;201010280750;0
HER;201010280800;0
HER;201010280810;0
HER;201010280820;0
HER;201010280830;0
HER;201010280840;0
HER;201010280850;0
HER;201010280900;0
HER;201010280910;0
HER;201010280920;0
HER;201010280930;0
HER;201010280940;0
HER;201010280950;0
HER;201010281000;0
HER;201010281010;0
HER;201010281020;0
HER;201010281030;0
HER;201010281040;0
HER;201010281050;0
HER;201010281100;0
HER;201010281110;0
HER;201010281120;0
HER;201010281130;0
HER;201010281140;0
HER;201010281150;0
HER;201010281200;0
HER;201010281210;0
HER;201010281220;0
HER;201010281230;0
HER;201010281240;0
HER;201010281250;0
HER;201010281300;0
HER;201010281310;0
HER;201010281320;0
HER;201010281330;0
HER;201010281340;0
HER;201010281350;0
HER;201010281400;0
HER;201010281410;0
HER;201010281420;0
HER;201010281430;0
HER;201010281440;0
HER;201010281450;0
HER;201010281500;0
HER;201010281510;0
HER;201010281520;0
HER;201010281530;0
HER;201010281540;0
HER;201010281550;0
HER;201010281600;0
HER;201010281610;0
HER;201010281620;0
HER;201010281630;0
HER;201010281640;0
HER;201010281650;0
HER;201010281700;0
HER;201010281710;0
HER;201010281720;0
HER;201010281730;0
HER;201010281740;0
HER;201010281750;0
HER;201010281800;0
HER;201010281810;0
HER;201010281820;0
HER;201010281830;0
HER;201010281840;0
HER;201010281850;0
HER;201010281900;0
HER;201010281910;0
HER;201010281920;0
HER;201010281930;0
HER;201010281940;0
HER;201010281950;0
HER;201010282000;0
HER;201010282010;0.8
HER;201010282020;0
HER;201010282030;0
HER;201010282040;0
HER;201010282050;0
HER;201010282100;0
HER;201010282110;0.4
HER;201010282120;0.6
HER;201010282130;0
HER;201010282140;0
HER;201010282150;1
HER;201010282200;0.8
HER;201010282210;1
HER;201010282220;0
HER;201010282230;0
HER;201010282240;0
HER;201010282250;0.2
HER;201010282300;0.2
HER;201010282310;0
HER;201010282320;0
HER;201010282330;0
HER;201010282340;0
HER;201010282350;0
HER;201010290000;0
HER;201010290010;0
HER;201010290020;0
HER;201010290030;0
HER;201010290040;0
HER;201010290050;0
HER;201010290100;0
HER;201010290110;0
HER;201010290120;0
HER;201010290130;0
HER;201010290140;0
HER;201010290150;0
HER;201010290200;0
HER;201010290210;0
HER;201010290220;0
HER;201010290230;0
HER;201010290240;0.8
HER;201010290250;0
HER;201010290300;0
HER;201010290310;0
HER;201010290320;0
HER;201010290330;0.2
HER;201010290340;0.2
HER;201010290350;0
HER;201010290400;0
HER;201010290410;0.8
HER;201010290420;1
HER;201010290430;0.4
HER;201010290440;0.2
HER;201010290450;0.4
HER;201010290500;0.4
HER;201010290510;0
HER;201010290520;0
HER;201010290530;0
HER;201010290540;0
HER;201010290550;0
HER;201010290600;0
HER;201010290610;0
HER;201010290620;0
HER;201010290630;0
HER;201010290640;0
HER;201010290650;0
HER;201010290700;0
HER;201010290710;0
HER;201010290720;0
HER;201010290730;0
HER;201010290740;0
HER;201010290750;0
HER;201010290800;0
HER;201010290810;0
HER;201010290820;0.2
HER;201010290830;0
HER;201010290840;0
HER;201010290850;0
HER;201010290900;0
HER;201010290910;0
HER;201010290920;0
HER;201010290930;0
HER;201010290940;0
HER;201010290950;0
HER;201010291000;0
HER;201010291010;0
HER;201010291020;0
HER;201010291030;0
HER;201010291040;0
HER;201010291050;0
HER;201010291100;0
HER;201010291110;0
HER;201010291120;0
HER;201010291130;0
HER;201010291140;0
HER;201010291150;0
HER;201010291200;0
HER;201010291210;0
HER;201010291220;0
HER;201010291230;0
HER;201010291240;0
HER;201010291250;0
HER;201010291300;0
HER;201010291310;0
HER;201010291320;0
HER;201010291330;0
HER;201010291340;0
HER;201010291350;0
HER;201010291400;0
HER;201010291410;0
HER;201010291420;0
HER;201010291430;0
HER;201010291440;0
HER;201010291450;0
HER;201010291500;0
HER;201010291510;0
HER;201010291520;0
HER;201010291530;0
HER;201010291540;0
HER;201010291550;0
HER;201010291600;0
HER;201010291610;0
HER;201010291620;0
HER;201010291630;0
HER;201010291640;0
HER;201010291650;0
HER;201010291700;0
HER;201010291710;0
HER;201010291720;0
HER;201010291730;0
HER;201010291740;0
HER;201010291750;0
HER;201010291800;0
HER;201010291810;0
HER;201010291820;0
HER;201010291830;0
HER;201010291840;0
HER;201010291850;0
HER;201010291900;0
HER;201010291910;0
HER;201010291920;0
HER;201010291930;0
HER;201010291940;0
HER;201010291950;0
HER;201010292000;0
HER;201010292010;0
HER;201010292020;0
HER;201010292030;0
HER;201010292040;0
HER;201010292050;0
HER;201010292100;0
HER;201010292110;0
HER;201010292120;0
HER;201010292130;0
HER;201010292140;0
HER;201010292150;0
HER;201010292200;0
HER;201010292210;0
HER;201010292220;0
HER;201010292230;0
HER;201010292240;0
HER;201010292250;0
HER;201010292300;0
HER;201010292310;0
HER;201010292320;0
HER;201010292330;0
HER;201010292340;0
HER;201010292350;0
HER;201010300000;0
HER;201010300010;0.2
HER;201010300020;0
HER;201010300030;0
HER;201010300040;0
HER;201010300050;0
HER;201010300100;0
HER;201010300110;0
HER;201010300120;0
HER;201010300130;0
HER;201010300140;0
HER;201010300150;0
HER;201010300200;0
HER;201010300210;0
HER;201010300220;0
HER;201010300230;0
HER;201010300240;0
HER;201010300250;0
HER;201010300300;0
HER;201010300310;0
HER;201010300320;0
HER;201010300330;0
HER;201010300340;0
HER;201010300350;0
HER;201010300400;0
HER;201010300410;0
HER;201010300420;0
HER;201010300430;0
HER;201010300440;0
HER;201010300450;0
HER;201010300500;0
HER;201010300510;0
HER;201010300520;0
HER;201010300530;0
HER;201010300540;0
HER;201010300550;0
HER;201010300600;0
HER;201010300610;0
HER;201010300620;0
HER;201010300630;0
HER;201010300640;0
HER;201010300650;0
HER;201010300700;0
HER;201010300710;0
HER;201010300720;0
HER;201010300730;0
HER;201010300740;0
HER;201010300750;0
HER;201010300800;0
HER;201010300810;0
HER;201010300820;0
HER;201010300830;0
HER;201010300840;0
HER;201010300850;0
HER;201010300900;0
HER;201010300910;0
HER;201010300920;0
HER;201010300930;0
HER;201010300940;0
HER;201010300950;0
HER;201010301000;0
HER;201010301010;0
HER;201010301020;0
HER;201010301030;0
HER;201010301040;0
HER;201010301050;0
HER;201010301100;0
HER;201010301110;0
HER;201010301120;0
HER;201010301130;0
HER;201010301140;0
HER;201010301150;0
HER;201010301200;0
HER;201010301210;0
HER;201010301220;0
HER;201010301230;0
HER;201010301240;0
HER;201010301250;0
HER;201010301300;0
HER;201010301310;0
HER;201010301320;0
HER;201010301330;0
HER;201010301340;0
HER;201010301350;0
HER;201010301400;0
HER;201010301410;0
HER;201010301420;0
HER;201010301430;0
HER;201010301440;0
HER;201010301450;0
HER;201010301500;0
HER;201010301510;0
HER;201010301520;0
HER;201010301530;0
HER;201010301540;0
HER;201010301550;0
HER;201010301600;0
HER;201010301610;0
HER;201010301620;0
HER;201010301630;0
HER;201010301640;0
HER;201010301650;0
HER;201010301700;0
HER;201010301710;0
HER;201010301720;0
HER;201010301730;0
HER;201010301740;0
HER;201010301750;0
HER;201010301800;0
HER;201010301810;0
HER;201010301820;0
HER;201010301830;0
HER;201010301840;0
HER;201010301850;0
HER;201010301900;0
HER;201010301910;0
HER;201010301920;0
HER;201010301930;0
HER;201010301940;0
HER;201010301950;0
HER;201010302000;0
HER;201010302010;0
HER;201010302020;0
HER;201010302030;0
HER;201010302040;0
HER;201010302050;0
HER;201010302100;0
HER;201010302110;0
HER;201010302120;0
HER;201010302130;0
HER;201010302140;0
HER;201010302150;0
HER;201010302200;0
HER;201010302210;0
HER;201010302220;0
HER;201010302230;0
HER;201010302240;0
HER;201010302250;0
HER;201010302300;0
HER;201010302310;0
HER;201010302320;0
HER;201010302330;0
HER;201010302340;0
HER;201010302350;0
HER;201010310000;0
HER;201010310010;0
HER;201010310020;0
HER;201010310030;0
HER;201010310040;0
HER;201010310050;0
HER;201010310100;0
HER;201010310110;0
HER;201010310120;0
HER;201010310130;0
HER;201010310140;0
HER;201010310150;0
HER;201010310200;0
HER;201010310210;0
HER;201010310220;0
HER;201010310230;0
HER;201010310240;0
HER;201010310250;0
HER;201010310300;0
HER;201010310310;0
HER;201010310320;0
HER;201010310330;0
HER;201010310340;0
HER;201010310350;0
HER;201010310400;0
HER;201010310410;0
HER;201010310420;0
HER;201010310430;0
HER;201010310440;0
HER;201010310450;0
HER;201010310500;0
HER;201010310510;0
HER;201010310520;0
HER;201010310530;0
HER;201010310540;0
HER;201010310550;0
HER;201010310600;0
HER;201010310610;0
HER;201010310620;0
HER;201010310630;0
HER;201010310640;0
HER;201010310650;0
HER;201010310700;0
HER;201010310710;0
HER;201010310720;0
HER;201010310730;0
HER;201010310740;0
HER;201010310750;0
HER;201010310800;0
HER;201010310810;0
HER;201010310820;0
HER;201010310830;0
HER;201010310840;0
HER;201010310850;0
HER;201010310900;0
HER;201010310910;0
HER;201010310920;0
HER;201010310930;0
HER;201010310940;0
HER;201010310950;0
HER;201010311000;0
HER;201010311010;0
HER;201010311020;0
HER;201010311030;0
HER;201010311040;0
HER;201010311050;0
HER;201010311100;0
HER;201010311110;0
HER;201010311120;0
HER;201010311130;0
HER;201010311140;0
HER;201010311150;0
HER;201010311200;0
HER;201010311210;0
HER;201010311220;0
HER;201010311230;0
HER;201010311240;0
HER;201010311250;0
HER;201010311300;0
HER;201010311310;0
HER;201010311320;0
HER;201010311330;0
HER;201010311340;0
HER;201010311350;0
HER;201010311400;0
HER;201010311410;0
HER;201010311420;0
HER;201010311430;0
HER;201010311440;0
HER;201010311450;0
HER;201010311500;0
HER;201010311510;0
HER;201010311520;0
HER;201010311530;0
HER;201010311540;0
HER;201010311550;0
HER;201010311600;0
HER;201010311610;0
HER;201010311620;0
HER;201010311630;0
HER;201010311640;0
HER;201010311650;0
HER;201010311700;0
HER;201010311710;0
HER;201010311720;0
HER;201010311730;0
HER;201010311740;0
HER;201010311750;0
HER;201010311800;0
HER;201010311820;0
HER;201010311830;0
HER;201010311840;0
HER;201010311850;0
HER;201010311900;0
HER;201010311910;0
HER;201010311920;0
HER;201010311930;0
HER;201010311940;0
HER;201010311950;0
HER;201010312000;0
HER;201010312010;0
HER;201010312020;0
HER;201010312030;0
HER;201010312040;0
HER;201010312050;0
HER;201010312100;0
HER;201010312110;0
HER;201010312120;0
HER;201010312130;0
HER;201010312140;0
HER;201010312150;0
HER;201010312200;0
HER;201010312210;0
HER;201010312220;0
HER;201010312230;0
HER;201010312240;0
HER;201010312250;0
HER;201010312300;0
HER;201010312310;0
HER;201010312320;0
HER;201010312330;0
HER;201010312340;0
HER;201010312350;0
HER;201011010000;0
HER;201011010010;0
HER;201011010020;0
HER;201011010030;0
HER;201011010040;0
HER;201011010050;0
HER;201011010100;0
HER;201011010110;0
HER;201011010120;0
HER;201011010130;0
HER;201011010140;0
HER;201011010150;0
HER;201011010200;0
HER;201011010210;0
HER;201011010220;0
HER;201011010230;0
HER;201011010240;0
HER;201011010250;0
HER;201011010300;0
HER;201011010310;0
HER;201011010320;0
HER;201011010330;0
HER;201011010340;0
HER;201011010350;0
HER;201011010400;0
HER;201011010410;0
HER;201011010420;0
HER;201011010430;0
HER;201011010440;0
HER;201011010450;0
HER;201011010500;0
HER;201011010510;0
HER;201011010520;0
HER;201011010530;0
HER;201011010540;0
HER;201011010550;0
HER;201011010600;0
HER;201011010610;0
HER;201011010620;0
HER;201011010630;0
HER;201011010640;0
HER;201011010650;0
HER;201011010700;0
HER;201011010710;0
HER;201011010720;0
HER;201011010730;0
HER;201011010740;0
HER;201011010750;0
HER;201011010800;0
HER;201011010810;0
HER;201011010820;0
HER;201011010830;0
HER;201011010840;0
HER;201011010850;0
HER;201011010900;0
HER;201011010910;0
HER;201011010920;0
HER;201011010930;0
HER;201011010940;0
HER;201011010950;0
HER;201011011000;0
HER;201011011010;0
HER;201011011020;0
HER;201011011030;0
HER;201011011040;0
HER;201011011050;0
HER;201011011100;0
HER;201011011110;0
HER;201011011120;0
HER;201011011130;0
HER;201011011140;0
HER;201011011150;0
HER;201011011200;0
HER;201011011210;0
HER;201011011220;0
HER;201011011230;0
HER;201011011240;0
HER;201011011250;0
HER;201011011300;0
HER;201011011310;0
HER;201011011320;0
HER;201011011330;0
HER;201011011340;0
HER;201011011350;0
HER;201011011400;0
HER;201011011410;0
HER;201011011420;0
HER;201011011430;0
HER;201011011440;0
HER;201011011450;0
HER;201011011500;0
HER;201011011510;0
HER;201011011520;0
HER;201011011530;0
HER;201011011540;0
HER;201011011550;0
HER;201011011600;0
HER;201011011610;0
HER;201011011620;0
HER;201011011630;0
HER;201011011640;0
HER;201011011650;0
HER;201011011700;0
HER;201011011710;0
HER;201011011720;0
HER;201011011730;0
HER;201011011740;0
HER;201011011750;0
HER;201011011800;0
HER;201011011810;0
HER;201011011820;0
HER;201011011830;0
HER;201011011840;0
HER;201011011850;0
HER;201011011900;0
HER;201011011910;0
HER;201011011920;0
HER;201011011930;0
HER;201011011940;0
HER;201011011950;0
HER;201011012000;0
HER;201011012010;0
HER;201011012020;0
HER;201011012030;0
HER;201011012040;0
HER;201011012050;0
HER;201011012100;0
HER;201011012110;0
HER;201011012120;0
HER;201011012130;0
HER;201011012140;0
HER;201011012150;0
HER;201011012200;0
HER;201011012210;0
HER;201011012220;0
HER;201011012230;0
HER;201011012240;0
HER;201011012250;0
HER;201011012300;0
HER;201011012310;0
HER;201011012320;0
HER;201011012330;0
HER;201011012340;0
HER;201011012350;0
HER;201011020000;0
HER;201011020010;0
HER;201011020020;0
HER;201011020030;0
HER;201011020040;0
HER;201011020050;0
HER;201011020100;0
HER;201011020110;0
HER;201011020120;0
HER;201011020130;0
HER;201011020140;0
HER;201011020150;0
HER;201011020200;0
HER;201011020210;0
HER;201011020220;0
HER;201011020230;0
HER;201011020240;0
HER;201011020250;0
HER;201011020300;0
HER;201011020310;0
HER;201011020320;0
HER;201011020330;0
HER;201011020340;0
HER;201011020350;0
HER;201011020400;0
HER;201011020410;0
HER;201011020420;0
HER;201011020430;0
HER;201011020440;0
HER;201011020450;0
HER;201011020500;0
HER;201011020510;0
HER;201011020520;0
HER;201011020530;0
HER;201011020540;0
HER;201011020550;0
HER;201011020600;0
HER;201011020610;0
HER;201011020620;0
HER;201011020630;0
HER;201011020640;0
HER;201011020650;0
HER;201011020700;0
HER;201011020710;0
HER;201011020720;0
HER;201011020730;0
HER;201011020740;0
HER;201011020750;0
HER;201011020800;0
HER;201011020810;0
HER;201011020820;0
HER;201011020830;0
HER;201011020840;0
HER;201011020850;0
HER;201011020900;0
HER;201011020910;0
HER;201011020920;0
HER;201011020930;0
HER;201011020940;0
HER;201011020950;0
HER;201011021000;0
HER;201011021010;0
HER;201011021020;0
HER;201011021030;0
HER;201011021040;0
HER;201011021050;0
HER;201011021100;0
HER;201011021110;0
HER;201011021120;0
HER;201011021130;0
HER;201011021140;0
HER;201011021150;0
HER;201011021200;0
HER;201011021210;0
HER;201011021220;0
HER;201011021230;0
HER;201011021240;0
HER;201011021250;0
HER;201011021300;0
HER;201011021310;0
HER;201011021320;0
HER;201011021330;0
HER;201011021340;0
HER;201011021350;0
HER;201011021400;0
HER;201011021410;0
HER;201011021420;0
HER;201011021430;0
HER;201011021440;0
HER;201011021450;0
HER;201011021500;0
HER;201011021510;0
HER;201011021520;0
HER;201011021530;0
HER;201011021540;0
HER;201011021550;0
HER;201011021600;0
HER;201011021610;0
HER;201011021620;0
HER;201011021630;0
HER;201011021640;0
HER;201011021650;0
HER;201011021700;0
HER;201011021710;0
HER;201011021720;0
HER;201011021730;0
HER;201011021740;0
HER;201011021750;0
HER;201011021800;0
HER;201011021810;0
HER;201011021820;0
HER;201011021830;0
HER;201011021840;0
HER;201011021850;0
HER;201011021900;0
HER;201011021910;0
HER;201011021920;0
HER;201011021930;0
HER;201011021940;0
HER;201011021950;0
HER;201011022000;0
HER;201011022010;0
HER;201011022020;0
HER;201011022030;0
HER;201011022040;0
HER;201011022050;0
HER;201011022100;0
HER;201011022110;0
HER;201011022120;0
HER;201011022130;0
HER;201011022140;0
HER;201011022150;0
HER;201011022200;0
HER;201011022210;0
HER;201011022220;0
HER;201011022230;0
HER;201011022240;0
HER;201011022250;0
HER;201011022300;0
HER;201011022310;0
HER;201011022320;0
HER;201011022330;0
HER;201011022340;0
HER;201011022350;0
HER;201011030000;0
HER;201011030010;0
HER;201011030020;0
HER;201011030030;0
HER;201011030040;0
HER;201011030050;0
HER;201011030100;0
HER;201011030110;0
HER;201011030120;0
HER;201011030130;0
HER;201011030140;0
HER;201011030150;0
HER;201011030200;0
HER;201011030210;0
HER;201011030220;0
HER;201011030230;0
HER;201011030240;0
HER;201011030250;0
HER;201011030300;0
HER;201011030310;0
HER;201011030320;0
HER;201011030330;0
HER;201011030340;0
HER;201011030350;0
HER;201011030400;0
HER;201011030410;0
HER;201011030420;0
HER;201011030430;0
HER;201011030440;0
HER;201011030450;0
HER;201011030500;0
HER;201011030510;0
HER;201011030520;0
HER;201011030530;0
HER;201011030540;0
HER;201011030550;0
HER;201011030600;0
HER;201011030610;0
HER;201011030620;0
HER;201011030630;0
HER;201011030640;0
HER;201011030650;0
HER;201011030700;0
HER;201011030710;0
HER;201011030720;0
HER;201011030730;0
HER;201011030740;0
HER;201011030750;0
HER;201011030800;0
HER;201011030810;0
HER;201011030820;0
HER;201011030830;0
HER;201011030840;0
HER;201011030850;0
HER;201011030900;0
HER;201011030910;0
HER;201011030920;0
HER;201011030930;0
HER;201011030940;0
HER;201011030950;0
HER;201011031000;0
HER;201011031010;0
HER;201011031020;0
HER;201011031030;0
HER;201011031040;0
HER;201011031050;0
HER;201011031100;0
HER;201011031110;0
HER;201011031120;0
HER;201011031130;0
HER;201011031140;0
HER;201011031150;0
HER;201011031200;0
HER;201011031210;0
HER;201011031220;0
HER;201011031230;0
HER;201011031240;0
HER;201011031250;0
HER;201011031300;0
HER;201011031310;0
HER;201011031320;0
HER;201011031330;0
HER;201011031340;0
HER;201011031350;0
HER;201011031400;0
HER;201011031410;0
HER;201011031420;0
HER;201011031430;0
HER;201011031440;0
HER;201011031450;0
HER;201011031500;0
HER;201011031510;0
HER;201011031520;0
HER;201011031530;0
HER;201011031540;0
HER;201011031550;0
HER;201011031600;0
HER;201011031610;0
HER;201011031620;0
HER;201011031630;0
HER;201011031640;0
HER;201011031650;0
HER;201011031700;0
HER;201011031710;0
HER;201011031720;0
HER;201011031730;0
HER;201011031740;0
HER;201011031750;0
HER;201011031800;0
HER;201011031810;0
HER;201011031820;0
HER;201011031830;0
HER;201011031840;0
HER;201011031850;0
HER;201011031900;0
HER;201011031910;0
HER;201011031920;0
HER;201011031930;0
HER;201011031940;0
HER;201011031950;0
HER;201011032000;0
HER;201011032010;0
HER;201011032020;0
HER;201011032030;0
HER;201011032040;0
HER;201011032050;0
HER;201011032100;0
HER;201011032110;0
HER;201011032120;0
HER;201011032130;0
HER;201011032140;0
HER;201011032150;0
HER;201011032200;0
HER;201011032210;0
HER;201011032220;0
HER;201011032230;0
HER;201011032240;0
HER;201011032250;0
HER;201011032300;0
HER;201011032310;0
HER;201011032320;0
HER;201011032330;0
HER;201011032340;0
HER;201011032350;0
HER;201011040000;0
HER;201011040010;0
HER;201011040020;0
HER;201011040030;0.2
HER;201011040040;0
HER;201011040050;0
HER;201011040100;0
HER;201011040110;0
HER;201011040120;0
HER;201011040130;0
HER;201011040140;0
HER;201011040150;0
HER;201011040200;0
HER;201011040210;0
HER;201011040220;0
HER;201011040230;0
HER;201011040240;0
HER;201011040250;0
HER;201011040300;0
HER;201011040310;0
HER;201011040320;0
HER;201011040330;0
HER;201011040340;0
HER;201011040350;0
HER;201011040400;0
HER;201011040410;0
HER;201011040420;0
HER;201011040430;0
HER;201011040440;0
HER;201011040450;0
HER;201011040500;0
HER;201011040510;0
HER;201011040520;0
HER;201011040530;0
HER;201011040540;0
HER;201011040550;0
HER;201011040600;0
HER;201011040610;0
HER;201011040620;0
HER;201011040630;0
HER;201011040640;0
HER;201011040650;0
HER;201011040700;0
HER;201011040710;0
HER;201011040720;0
HER;201011040730;0
HER;201011040740;0
HER;201011040750;0
HER;201011040800;0
HER;201011040810;0
HER;201011040820;0
HER;201011040830;0
HER;201011040840;0
HER;201011040850;0
HER;201011040900;0
HER;201011040910;0
HER;201011040920;0
HER;201011040930;0
HER;201011040940;0
HER;201011040950;0
HER;201011041000;0
HER;201011041010;0
HER;201011041020;0
HER;201011041030;0
HER;201011041040;0
HER;201011041050;0
HER;201011041100;0
HER;201011041110;0
HER;201011041120;0
HER;201011041130;0
HER;201011041140;0
HER;201011041150;0
HER;201011041200;0
HER;201011041210;0
HER;201011041220;0
HER;201011041230;0
HER;201011041240;0
HER;201011041250;0
HER;201011041300;0
HER;201011041310;0
HER;201011041320;0
HER;201011041330;0
HER;201011041340;0
HER;201011041350;0
HER;201011041400;0
HER;201011041410;0
HER;201011041420;0
HER;201011041430;0
HER;201011041440;0
HER;201011041450;0
HER;201011041500;0
HER;201011041510;0
HER;201011041520;0
HER;201011041530;0
HER;201011041540;0
HER;201011041550;0
HER;201011041600;0
HER;201011041610;0
HER;201011041620;0
HER;201011041630;0
HER;201011041640;0
HER;201011041650;0
HER;201011041700;0
HER;201011041710;0
HER;201011041720;0
HER;201011041730;0
HER;201011041740;0
HER;201011041750;0
HER;201011041800;0
HER;201011041810;0
HER;201011041820;0
HER;201011041830;0
HER;201011041840;0
HER;201011041850;0
HER;201011041900;0
HER;201011041910;0
HER;201011041920;0
HER;201011041930;0
HER;201011041940;0
HER;201011041950;0
HER;201011042000;0
HER;201011042010;0
HER;201011042020;0
HER;201011042030;0
HER;201011042040;0
HER;201011042050;0
HER;201011042100;0
HER;201011042110;0
HER;201011042120;0
HER;201011042130;0
HER;201011042140;0
HER;201011042150;0
HER;201011042200;0
HER;201011042210;0
HER;201011042220;0
HER;201011042230;0
HER;201011042240;0
HER;201011042250;0
HER;201011042300;0
HER;201011042310;0
HER;201011042320;0
HER;201011042330;0
HER;201011042340;0
HER;201011042350;0
HER;201011050000;0
HER;201011050010;0
HER;201011050020;0
HER;201011050030;0
HER;201011050040;0
HER;201011050050;0
HER;201011050100;0
HER;201011050110;0
HER;201011050120;0
HER;201011050130;0
HER;201011050140;0
HER;201011050150;0
HER;201011050200;0
HER;201011050210;0
HER;201011050220;0
HER;201011050230;0
HER;201011050240;0
HER;201011050250;0
HER;201011050300;0
HER;201011050310;0
HER;201011050320;0
HER;201011050330;0
HER;201011050340;0
HER;201011050350;0
HER;201011050400;0
HER;201011050410;0
HER;201011050420;0
HER;201011050430;0
HER;201011050440;0
HER;201011050450;0
HER;201011050500;0
HER;201011050510;0
HER;201011050520;0
HER;201011050530;0
HER;201011050540;0
HER;201011050550;0
HER;201011050600;0
HER;201011050610;0
HER;201011050620;0
HER;201011050630;0
HER;201011050640;0
HER;201011050650;0
HER;201011050700;0
HER;201011050710;0
HER;201011050720;0
HER;201011050730;0
HER;201011050740;0
HER;201011050750;0
HER;201011050800;0
HER;201011050810;0
HER;201011050820;0
HER;201011050830;0
HER;201011050840;0
HER;201011050850;0
HER;201011050900;0
HER;201011050910;0
HER;201011050920;0
HER;201011050930;0
HER;201011050940;0
HER;201011050950;0
HER;201011051000;0
HER;201011051010;0
HER;201011051020;0
HER;201011051030;0
HER;201011051040;0
HER;201011051050;0
HER;201011051100;0
HER;201011051110;0
HER;201011051120;0
HER;201011051130;0
HER;201011051140;0
HER;201011051150;0
HER;201011051200;0
HER;201011051210;0
HER;201011051220;0
HER;201011051230;0
HER;201011051240;0
HER;201011051250;0
HER;201011051300;0
HER;201011051310;0
HER;201011051320;0
HER;201011051330;0
HER;201011051340;0
HER;201011051350;0
HER;201011051400;0
HER;201011051410;0
HER;201011051420;0
HER;201011051430;0
HER;201011051440;0
HER;201011051450;0
HER;201011051500;0
HER;201011051510;0
HER;201011051520;0
HER;201011051530;0
HER;201011051540;0
HER;201011051550;0
HER;201011051600;0
HER;201011051610;0
HER;201011051620;0
HER;201011051630;0
HER;201011051640;0
HER;201011051650;0
HER;201011051700;0
HER;201011051710;0
HER;201011051720;0
HER;201011051730;0
HER;201011051740;0
HER;201011051750;0
HER;201011051800;0
HER;201011051810;0
HER;201011051820;0
HER;201011051830;0
HER;201011051840;0
HER;201011051850;0
HER;201011051900;0
HER;201011051910;0
HER;201011051920;0
HER;201011051930;0
HER;201011051940;0
HER;201011051950;0
HER;201011052000;0
HER;201011052010;0
HER;201011052020;0
HER;201011052030;0
HER;201011052040;0
HER;201011052050;0
HER;201011052100;0
HER;201011052110;0
HER;201011052120;0
HER;201011052130;0
HER;201011052140;0
HER;201011052150;0
HER;201011052200;0
HER;201011052210;0
HER;201011052220;0
HER;201011052230;0
HER;201011052240;0
HER;201011052250;0
HER;201011052300;0
HER;201011052310;0
HER;201011052320;0
HER;201011052330;0
HER;201011052340;0
HER;201011052350;0
HER;201011060000;0
HER;201011060010;0
HER;201011060020;0
HER;201011060030;0
HER;201011060040;0
HER;201011060050;0
HER;201011060100;0
HER;201011060110;0
HER;201011060120;0
HER;201011060130;0
HER;201011060140;0
HER;201011060150;0
HER;201011060200;0
HER;201011060210;0
HER;201011060220;0
HER;201011060230;0
HER;201011060240;0
HER;201011060250;0
HER;201011060300;0
HER;201011060310;0
HER;201011060320;0
HER;201011060330;0
HER;201011060340;0
HER;201011060350;0
HER;201011060400;0
HER;201011060410;0
HER;201011060420;0
HER;201011060430;0
HER;201011060440;0
HER;201011060450;0
HER;201011060500;0
HER;201011060510;0
HER;201011060520;0
HER;201011060530;0
HER;201011060540;0
HER;201011060550;0
HER;201011060600;0
HER;201011060610;0
HER;201011060620;0
HER;201011060630;0
HER;201011060640;0
HER;201011060650;0
HER;201011060700;0
HER;201011060710;0
